id,name,host_id,host_profile_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
29735647,Boutique condo steps from the St. Lawrence Market,9691054,1462820857074431245,Clint,,Moss Park,43.65339,-79.37193,Entire home/apt,180,28,31,2026-05-11,0.34,1,314,8,
27497634,Stunning 4 Bedroom Home in Trendy Cabbagetown,12569911,1462890745949403414,Peter,,Moss Park,43.66264,-79.37032,Entire home/apt,897,28,12,2019-08-11,0.13,1,270,0,
23301087,Cozy Room  in Cabbagetown,163870275,1463027502425504460,Jeff,,Moss Park,43.66322,-79.37008,Private room,41,30,22,2025-12-24,0.22,3,291,2,
24151240,Sunlit Bedroom in Cabbagetown,163870275,1463027502425504460,Jeff,,Moss Park,43.66357,-79.37005,Private room,48,28,8,2025-05-31,0.08,3,174,1,
6900656,Renovated Townhouse close to Core,21013794,1463144348364770977,William,,Moss Park,43.65311,-79.36174,Private room,136,28,45,2019-11-19,0.37,1,365,0,STR-2012-GJJPHF
25505639,Unit 2 -Queen St East Studio Apartment,21382885,1463153842552176181,Peter,,Moss Park,43.65404,-79.36983,Entire home/apt,74,28,76,2026-01-24,0.8,2,112,3,
32724418,Unit 4 - Queen St East Studio Apt,21382885,1463153842552176181,Peter,,Moss Park,43.65502,-79.36789,Entire home/apt,73,28,46,2026-03-27,0.52,2,199,2,Exempt
30157044,STYLISH LOFT 2 BED/ 2 BATH IN THE HEART OF TORONTO,21424963,1463154950796624273,Anthony,,Moss Park,43.65519,-79.35391,Entire home/apt,146,30,3,2024-03-31,0.09,1,265,0,
30092311,Stunning designer home built with all the features,23049699,1465267934622285837,Ashley,,Moss Park,43.65654,-79.35572,Entire home/apt,190,60,0,,,1,89,0,
4846849,"Entire home! Location, style, quiet, & character.",24938790,1465325716000310929,Kelly,,Moss Park,43.65594,-79.35877,Entire home/apt,442,2,115,2026-03-05,0.84,1,223,8,STR-2111-JBBRVM
20772163,St. Lawrence Market District Luxury Penthouse,29377324,1465432612446228354,Alexx,,Moss Park,43.65226,-79.3708,Entire home/apt,273,28,117,2026-03-04,1.1,1,144,3,
28783353,Single Room in Cabbagetown.,33782190,1465493916408033486,Jeff,,Moss Park,43.6633,-79.36899,Private room,41,30,22,2026-02-18,0.24,1,290,1,
7206665,Unique Downtown Toronto Loft - Famous Queen St E.,33856324,1465494919144827083,Sara,,Moss Park,43.65648,-79.36603,Entire home/apt,118,28,42,2023-10-15,0.42,1,266,0,
19460180,"Big, bright, modern townhouse w/ private bed/bath",34890629,1465514848627651352,Corinne,,Moss Park,43.65529,-79.35845,Private room,235,2,69,2025-09-27,0.64,1,13,10,STR-2303-FHCPHP
6698902,New 1 BDRM + Den Condo,34940857,1465515603873833366,James,,Moss Park,43.653067034090625,-79.37039682,Entire home/apt,280,2,203,2026-05-22,1.54,1,214,25,STR-2407-FYPBPR
10518085,Entire Rental Unit Downtown Toronto,38053190,1465569387299925648,Cristina,,Moss Park,43.653345467991237,-79.36769571,Entire home/apt,172,30,8,2024-12-05,0.07,1,203,0,
26183203,Stylish 1870s Home near Distillery District & Old Toronto,67672523,1466836052438853377,Jason,,Moss Park,43.65434,-79.36116,Entire home/apt,677,1,247,2026-05-08,2.59,1,303,33,STR-2012-HMPHHK
20971421,Downtown 2B+2B with Huge Balcony and Amazing View!,70383038,1466871225750450742,Olivier,,Moss Park,43.65282,-79.36774,Entire home/apt,157,28,40,2026-05-01,0.38,2,238,2,STR-2012-GVCPHH
14153652,Modern Stylish 1BR • Trendy King East,85481791,1467030476195054874,Antonio,,Moss Park,43.65158,-79.37018,Entire home/apt,352,1,174,2026-05-06,1.48,1,353,22,STR-2012-GKPHHG
16192485,Dundas Square | Luxury | 2 Desks + Fireplace,105618845,1467276288919656921,Rob,,Moss Park,43.65941,-79.36769,Entire home/apt,,105,54,2025-08-31,0.47,6,0,1,
17762866,Charming place in Old  Town Toronto,121229837,1468231787723763902,Elena,,Moss Park,43.65102,-79.36991,Entire home/apt,124,28,36,2025-07-27,0.33,1,250,2,
18792060,Modern Condo in St Lawrence&Distillery District,130796878,1468310019936481524,Nafees,,Moss Park,43.65197,-79.3672,Entire home/apt,166,28,227,2026-03-03,2.08,2,85,4,STR-2012-GKHDVF
20236051,Private room with full access to the house,144205599,1468419839178084141,Dolores,,Moss Park,43.65717,-79.36724,Private room,65,28,37,2025-07-26,0.35,1,334,1,STR-2301-FJXRVP
23664613,Apartment - Victorian house Cabbagetown Central,177150883,1468715381572585512,Thomas,,Moss Park,43.66141,-79.36815,Entire home/apt,114,28,52,2025-01-30,0.53,3,41,0,
26742439,Apartment in Victorian house Cabbagetown - Central,177150883,1468715381572585512,Thomas,,Moss Park,43.6615,-79.36818,Entire home/apt,96,28,59,2024-11-01,0.62,3,36,0,
25567539,Toronto Home with a View,182838537,1468944619897582955,Oliver,,Moss Park,43.65118,-79.36724,Entire home/apt,213,28,13,2018-08-24,0.13,1,270,0,
30370648,Subani's Downtown Tower,228018576,1469214657536104769,Prem,,Moss Park,43.65634,-79.36013,Entire home/apt,637,28,6,2019-11-10,0.07,1,270,0,
30378610,Eglinton Ave. and Jane St. House,228135429,1469214975278319831,Rose,,Mount Dennis,43.69003,-79.50073,Private room,70,28,6,2019-10-15,0.07,2,364,0,
26941295,Cozy Basement Room #2,201259834,1469050340688855771,Ovie Festus,,Mount Olive-Silverstone-Jamestown,43.75147,-79.59145,Private room,126,2,24,2025-09-07,0.25,3,270,2,STR-2501-JFQSBZ
26941541,Cozy Basement Room 3,201259834,1469050340688855771,Ovie Festus,,Mount Olive-Silverstone-Jamestown,43.75161,-79.59191,Private room,,2,17,2020-03-27,0.18,3,0,0,STR-2501-JFQSBZ
25099050,Midtown modern 1 bedroom suite,3966446,1462532823299820608,Amir,,Mount Pleasant East,43.70336,-79.38618,Entire home/apt,319,1,167,2026-05-23,1.72,1,259,29,STR-2409-FYQLBR
8322106,Toronto Comfy and Classic 3-Bedrooms Flat,4429064,1462535530839614598,Mary,,Mount Pleasant East,43.70008,-79.38387,Entire home/apt,330,2,156,2026-02-01,1.2,1,301,1,STR-2108-FFLBHB
6085693,Safe & Sound in the City,21267452,1462616525842279933,Jaci,,Mount Pleasant East,43.69826,-79.38296,Entire home/apt,114,28,111,2019-11-17,0.83,1,363,0,
3832790,Cozy Midtown Guest Suite,3583058,1462633131775766024,Bibian,,Mount Pleasant East,43.706,-79.38396,Private room,282,2,77,2026-03-09,0.54,1,168,6,STR-2301-GJVBHS
5755271,Bright Room,8326577,1462765651323906582,Samantha,,Mount Pleasant East,43.714575560211493,-79.39271227,Private room,143,1,4,2026-03-01,0.5,2,364,4,STR-2508-HZTLBZ
7009449,1bdrm Midtown (full unit) near/Sunnybrook/Downtown,14657504,1462943783785028499,Hanifa,,Mount Pleasant East,43.6993,-79.37815,Entire home/apt,169,2,33,2026-05-04,1.96,1,66,20,STR-2410-HXCPPY
5036573,Great location,16375413,1462985183756623238,Coleen,,Mount Pleasant East,43.70806,-79.37854,Entire home/apt,293,1,48,2024-05-29,0.4,2,327,0,STR-2101-JBDXVM
5403396,Beautiful and Bright,16375413,1462985183756623238,Coleen,,Mount Pleasant East,43.70797,-79.38059,Entire home/apt,1176,5,14,2024-08-10,0.11,2,179,0,STR-2101-JBDXVM
23588515,Davisville Guest Suite (sep access & bathroom),29042939,1465428114800100745,Vanessa,,Mount Pleasant East,43.7044,-79.38206,Entire home/apt,457,2,70,2026-05-20,0.74,1,129,10,STR-2502-JBBPPZ
6750576,Spacious Bedroom Midtown with Parking,35346035,1465522153692142989,Sarah,,Mount Pleasant East,43.70494,-79.38733,Private room,120,3,116,2026-04-27,0.87,2,226,5,STR-2205-FVMPHD
14880265,Midtown Penthouse 1 Bedroom,39636814,1465591927831759448,Robert,,Mount Pleasant East,43.71615,-79.39136,Entire home/apt,115,28,16,2025-10-01,0.14,6,151,1,
24668638,Midtown Luxury 1 Bedroom,39636814,1465591927831759448,Robert,,Mount Pleasant East,43.71459,-79.39373,Entire home/apt,134,28,29,2025-10-14,0.3,6,151,1,
13896289,cozy&relaxing private room in midtown(near subway,82329751,1466999046696620195,Ke Ren,,Mount Pleasant East,43.6967,-79.39091,Private room,163,1,189,2026-05-10,1.57,3,201,18,STR-2106-HKMDVK
19884839,sunny high ceiling private room in midtown,82329751,1466999046696620195,Ke Ren,,Mount Pleasant East,43.6967,-79.38914,Private room,137,2,11,2026-05-20,0.1,3,216,8,STR-2106-HKMDVK
20153310,Mid-town T.O. getaway - conveniently located,143390597,1468413615594374451,Ryan,,Mount Pleasant East,43.70166,-79.38164,Entire home/apt,94,1,323,2026-05-02,3.01,1,111,29,STR-2012-FZXRVD
17759006,Spacious 2 Bedroom + Parking,1684087,1462519696215009876,Pouneh,,Mount Pleasant West,43.70564,-79.39809,Entire home/apt,243,28,30,2026-01-29,0.27,20,297,4,
27492729,Bright 2 Bedroom Yonge & Eglinton,1684087,1462519696215009876,Pouneh,,Mount Pleasant West,43.70948,-79.39656,Entire home/apt,182,30,21,2025-08-16,0.23,20,296,2,
16596958,Cozy 2 bedroom Condo + Parking,1684087,1462519696215009876,Pouneh,,Mount Pleasant West,43.70845,-79.3976,Entire home/apt,215,28,36,2026-01-10,0.33,20,311,3,
21174440,Tree-Lined Front & Back Private Retreat,10416017,1462840109785438116,Kamyar,,Mount Pleasant West,43.70341,-79.39141,Entire home/apt,674,28,77,2024-11-18,0.73,3,338,0,STR-2010-FGYXPB
2736265,The heart of Yonge & Eglinton,13777341,1462922350867787829,Naz,,Mount Pleasant West,43.70883,-79.39419,Private room,87,28,40,2025-11-02,0.28,3,325,1,
6276416,"Modern condo , step to subway",13777341,1462922350867787829,Naz,,Mount Pleasant West,43.7074,-79.39815,Entire home/apt,268,28,3,2021-10-03,0.03,3,363,0,
2692019,Bright and modern at Yonge/Eglinton,13777341,1462922350867787829,Naz,,Mount Pleasant West,43.70423,-79.39533,Private room,87,28,49,2025-08-09,0.34,3,201,2,
3197148,Luxury furnished Apartment in prime location,16204072,1462981011081180470,Etai,,Mount Pleasant West,43.69759,-79.39344,Entire home/apt,18,180,2,2017-07-20,0.02,1,364,0,
30037646,Great midtown basement appartment near Subway,187782980,1463091509157178593,Olga,,Mount Pleasant West,43.69981,-79.39548,Entire home/apt,117,28,81,2026-04-30,0.89,3,220,5,STR-2009-FPSXPC
26008774,"Great midtown 2bdrm apartment, 3 min to Subway",187782980,1463091509157178593,Olga,,Mount Pleasant West,43.70128,-79.39565,Entire home/apt,132,28,87,2026-04-18,0.92,3,170,4,STR-2603-GHDHPS
31485290,Gorgeous midtown 1bdrm+den condo (Yonge-Eglinton),235882738,1463250469170286473,Nick,,Mount Pleasant West,43.707271,-79.397796,Entire home/apt,33,182,30,2023-10-22,0.46,1,364,0,STR-2101-FVCRVD
24558138,"Spacious Midtown Suite, Clean, Bright, Near Subway",24054679,1465282439921965305,Nima,,Mount Pleasant West,43.70287,-79.39446,Entire home/apt,257,1,385,2026-05-21,3.91,1,93,38,STR-2401-GSHXVT
30739386,Large & Bright 2BR+Den in Midtown w/ Free Parking,34077078,1465498497064057447,Bernard,,Mount Pleasant West,43.707903424022852,-79.39499807,Entire home/apt,344,2,182,2026-05-13,2.02,1,137,24,STR-2012-GDVHHF
13839654,Fully furnished 2 bedroom 2 bathroom,81659323,1466992321532869886,Nicole,,Mount Pleasant West,43.70738,-79.39771,Entire home/apt,159,28,22,2024-09-30,0.18,1,358,0,
28219387,Private room w/ free parking spot & mins to subway,83380695,1467009569165554668,Lillian,,Mount Pleasant West,43.71229,-79.39882,Private room,155,1,135,2026-05-19,1.44,1,30,19,STR-2112-HLHRVK
22505005,"Spacious, Unique Space, Parking Included",103603969,1467243923161670133,Janna,,Mount Pleasant West,43.69982,-79.39196,Entire home/apt,120,28,54,2026-04-01,0.67,1,160,5,
20518703,Midtown views,107960489,1467308138369452383,Rouzbeh,,Mount Pleasant West,43.7072128,-79.3950672,Entire home/apt,139,28,217,2025-12-19,2.07,2,96,4,STR-2012-GSVHHH
17652557,YOUR HOME AWAY FROM HOME YONGE AND EGLINTON,111606404,1467348655621257360,Suzana,,Mount Pleasant West,43.706779479980469,-79.39523315,Entire home/apt,207,28,11,2025-08-29,0.14,1,177,2,
19734987,Yonge Midtown,138365895,1468373670289297725,Farhan L,,Mount Pleasant West,43.70643887484745,-79.39447694,Entire home/apt,137,28,68,2026-03-15,0.63,1,207,1,STR-2204-GGRBHF
18042860,Modern Private Room with Amazing Lake View/with AC,5949199,1462543120327590767,Fehmi,,New Toronto,43.60229,-79.50848,Private room,41,29,33,2025-09-12,0.3,1,60,1,
5785888,Art Studio Day Space,30018135,1465442201259980359,Kristina,,New Toronto,43.60584,-79.50753,Private room,314,28,0,,,1,365,0,
18752660,"Modern open concept, art, patio & lake- Apartment",130463318,1468307200753289217,Ania Biczysko,,New Toronto,43.60039,-79.49948,Entire home/apt,121,29,10,2025-09-30,0.09,1,184,2,STR-2405-FYRKVR
29848813,Bright and Open Studio,135977622,1468354538928157194,Helio,,New Toronto,43.60143,-79.50409,Entire home/apt,,28,52,2026-05-18,0.57,1,1,3,
24016552,Beautiful One Bedroom basement apartment,180740990,1468744639982504559,Monica,,New Toronto,43.60337,-79.50504,Entire home/apt,133,29,0,,,1,270,0,
29433520,Executive Home in Lakefront Community,221710414,1469172311778864023,Deborah,,New Toronto,43.596530914306641,-79.50450897,Entire home/apt,122,28,52,2026-04-30,0.57,1,265,6,STR-2009-FWYVBD
32673007,66MasterR102,32563638,1462658946300110053,Wei,,Newtonbrook East,43.78722,-79.41322,Private room,51,28,13,2024-06-15,0.16,5,188,0,STR-2311-HTSHHY
24971391,Traveler's Cozy Room on Willowdale [B1],58113832,1462739133381605657,Sun,,Newtonbrook East,43.78819,-79.41043,Private room,34,29,27,2022-10-05,0.28,7,102,0,
31598045,Beautiful Private Terrace On Willowdale [A2],58113832,1462739133381605657,Sun,,Newtonbrook East,43.78665,-79.41075,Private room,40,29,28,2024-12-18,0.31,7,180,0,
22692350,Willowdale Traveler's House [A1],58113832,1462739133381605657,Sun,,Newtonbrook East,43.78895,-79.40929,Private room,,30,8,2026-04-11,0.08,7,0,1,
26109237,"Very Clean Spacious Private, 2BDR Free Parking",98936688,1462867869080443127,Harel,,Newtonbrook East,43.78657,-79.40682,Entire home/apt,82,28,45,2025-09-08,0.47,1,38,1,
7196373,3 bdrm House in Willowdale close to Finch subway,37683342,1465564139910311157,Sanaz,,Newtonbrook East,43.78309,-79.41021,Entire home/apt,205,28,9,2021-09-11,0.07,2,281,0,
16833290,"Sunny, bright,modern basement studio in Willowdale",37683342,1465564139910311157,Sanaz,,Newtonbrook East,43.78469,-79.40994,Entire home/apt,53,30,5,2025-12-04,0.05,2,340,2,
28763000,Room 1-1,96731289,1467165279217197919,James Ji,,Newtonbrook East,43.78428,-79.41361,Private room,62,28,23,2022-07-16,0.33,2,89,0,STR-2304-HPXVHX
32549328,K- POP 1,143477502,1468414267737259459,Steve,,Newtonbrook East,43.7975,-79.41557,Private room,56,28,10,2022-11-05,0.12,3,90,0,
27231025,Private bathroom Beautiful Rooms - Finch Station,184498350,1468953589669750565,Hai-Qing,,Newtonbrook East,43.785889,-79.398117,Private room,141,1,45,2026-04-08,0.47,2,158,10,STR-2108-HFLBHJ
27405795,Beautiful Private bathroom Room -Finch station,184498350,1468953589669750565,Hai-Qing,,Newtonbrook East,43.78489,-79.39835,Private room,79,3,12,2026-03-01,0.13,2,79,2,STR-2108-HFLBHJ
26474360,Cozy basement apartment in North York,187471657,1468970610276553491,Betty,,Newtonbrook East,43.79436,-79.41078,Entire home/apt,107,28,33,2025-07-04,0.35,1,269,1,
13083546,Luxury Home Toronto,37939368,1462676868323363838,Lt,,Newtonbrook West,43.776941535894991,-79.43735214,Entire home/apt,664,1,110,2026-01-07,0.91,1,51,2,STR-2508-HKZLBX
18550498,Spacious 1+1 BDR(Free Parking/Bright Open View),54422135,1462728815880037847,"Seyedeh,Afarin",,Newtonbrook West,43.79354,-79.43708,Entire home/apt,155,29,5,2018-06-30,0.05,28,129,0,
24564200,Furnished Luxury Suite in Custom Home,77797310,1466953592620331228,Rowena,,Newtonbrook West,43.78075,-79.41649,Private room,120,28,0,,,2,263,0,
20232083,Private apartment for 1 in North York (cat ok),102557743,1467230614176792587,Yaroslav,,Newtonbrook West,43.79048,-79.44197,Entire home/apt,61,31,43,2020-11-01,0.4,5,89,0,
25441671,Ensuite Private Double Room on Yonge St&Finch Ave.,191919805,1468997563880985893,Sylvia,,Newtonbrook West,43.78051,-79.42309,Private room,62,28,32,2024-01-18,0.33,1,115,0,
27109969,Downtown loft Queen West,146130,1462510021799339911,Maja,,Niagara,43.64372,-79.41562,Entire home/apt,227,28,0,,,1,89,0,
9129567,Victorian Charm – Prime FIFA Base in King West,233763,1462513350903941079,Kathleen,,Niagara,43.64199,-79.40916,Entire home/apt,318,1,331,2026-04-30,2.58,1,74,28,STR-2011-HRVDVL
14503735,In Style Local Living 2BR in Liberty Village,1198630,1462516520213169407,Ela,,Niagara,43.63743,-79.41447,Entire home/apt,156,31,15,2026-05-05,0.13,1,169,4,STR-2111-GWGHHH
995337,Architect-Designed 1BR Retreat in Heart of Toronto,358731,1462516530537683365,Timothy,,Niagara,43.646743991669133,-79.40573934,Entire home/apt,390,1,24,2025-08-25,0.15,1,203,12,STR-2503-GLHPPT
22147900,Bright 1BR Corner Suite in Best Location w Parking,460429,1462518959387125576,Michelle,,Niagara,43.64197,-79.41529,Entire home/apt,,28,9,2025-04-08,0.09,1,0,0,
96336,John & Bren's Queen West 3 bedroom townhouse,511506,1462520343270102517,Brenda,,Niagara,43.64388,-79.41011,Entire home/apt,444,1,182,2026-05-12,1.19,1,15,12,STR-2009-FXRRPD
131401,Waterfront Luxury Suite 1 Bd - Downtown,604233,1462523249286408132,Fuaad,,Niagara,43.63649,-79.40171,Entire home/apt,,150,11,2023-05-17,0.08,1,136,0,
466650,Spacious Scandinavian Style Home in King West,1039434,1462536489318894438,Juli,,Niagara,43.64293296517701,-79.40303131,Entire home/apt,900,5,88,2025-09-09,0.52,2,173,6,STR-2402-FZZRVR
1066718,Entire Suite with Private Entry/Bath/Garden,5867364,1462542730723405163,Emil,,Niagara,43.64535,-79.40446,Private room,216,2,761,2026-05-11,4.79,1,220,45,STR-2010-FVKRPD
1727775,Walk to FIFA World Cup! Next to FIFA Fan Festival,9104636,1462568082171656023,Corey,,Niagara,43.63634,-79.40551,Entire home/apt,252,1,139,2026-05-03,1.22,1,36,46,STR-2202-GWTKVH
13560521,"Charming, spacious, 1 or 2 bed, Patio, Parking",9855109,1462571508050688132,Anita,,Niagara,43.636862600000008,-79.406032,Entire home/apt,359,2,107,2026-03-04,2.88,1,179,29,STR-2302-JGDRVZ
3364609,South Beach Marina Townhomes,10088357,1462572582146622225,Bill,,Niagara,43.63515,-79.39953,Private room,310,30,67,2019-10-06,0.46,1,364,0,
393873,"Sunny, Spacious, Downtown 1 Bedroom",1870492,1462580509288512747,Katherine,,Niagara,43.64455,-79.40312,Entire home/apt,18,183,21,2016-09-27,0.12,1,284,0,
2531934,Penthouse Loft - CN Tower/Lake View,12966791,1462584529487355831,Sic,,Niagara,43.63676,-79.4011,Entire home/apt,596,28,35,2023-10-05,0.24,1,365,0,
19715503,Downtown Oasis with City & Lake Views Plus Parking,15817192,1462595525884669395,Luke,,Niagara,43.636585,-79.404663,Entire home/apt,319,1,150,2026-05-16,1.39,1,290,2,STR-2511-HTTPPY
8183707,Unique apartment right on Queen Street West!,2551193,1462598229055577707,Simon,,Niagara,43.64498,-79.41063,Entire home/apt,371,2,9,2026-05-18,0.07,1,61,7,STR-2507-HPWYBX
7486942,Cozy Central Downtown Room in Tourist District,18946002,1462607729697130440,Louis,,Niagara,43.636350786657395,-79.40209055,Private room,78,28,225,2024-05-31,1.72,1,143,0,
8473294,2 bdrm Queen West Stunner!,3066256,1462617502841692715,Michelle,,Niagara,43.6454,-79.40833,Entire home/apt,449,28,59,2024-11-23,0.49,1,214,0,STR-2010-HDLXPJ
21414278,Luxury Condo w/Stunning Lake Views in King West,23696332,1462626282688365738,Celine,,Niagara,43.63956,-79.4153,Entire home/apt,200,28,31,2025-09-08,0.32,1,188,1,STR-2012-FMVHHC
19694276,Discover Charisma condo by the lake and bike trail,4806336,1462665808150977397,Nella,,Niagara,43.6383,-79.40651,Entire home/apt,219,28,0,,,1,269,0,
28099505,Liberty Village Gem,35140948,1462667711117131069,Lee,,Niagara,43.638763427734375,-79.41624451,Entire home/apt,,29,25,2025-06-21,0.27,2,3,1,STR-2012-FHXVHB
31066202,King West Triplex Upper PVT APT 1 BDRM w Parking,37409645,1462675163348890487,Navid,,Niagara,43.64208,-79.40685,Entire home/apt,178,28,32,2025-12-19,0.36,3,50,4,
7999412,King West Triplex Main FLR PVT APT 1 BDRM Parking,37409645,1462675163348890487,Navid,,Niagara,43.64129,-79.40848,Entire home/apt,270,1,178,2026-03-26,1.54,3,47,12,STR-2101-GYCPHH
29653958,Executive Home Heart of Toronto Restyled w/Parking,5376596,1462679407192705797,Andrew,,Niagara,43.64206,-79.40434,Entire home/apt,699,2,95,2026-05-10,1.04,1,222,22,STR-2207-JCVXVM
14103157,"2-Story Luxury Loft in Toronto, Liberty Village",5893377,1462692301656742744,Mark,,Niagara,43.63631,-79.4181,Entire home/apt,186,28,71,2020-03-08,0.6,1,344,0,
24308865,Spacious Parkdale Retreat with Rooftop Access,43223187,1462693073698868875,Justyna,,Niagara,43.63356,-79.42797,Private room,63,28,58,2025-10-14,0.59,2,324,1,
32522474,Trendy Townhouse Downtown Toronto/15 min walk-FIFA,6275574,1462702333401544362,Shawna,,Niagara,43.640897902740427,-79.41524617,Private room,127,5,35,2026-05-03,0.95,1,263,12,STR-2010-GKPDVG
1196880,Happy Downtown Lower Penthouse,6539250,1462709031016765958,Jennifer,,Niagara,43.64175,-79.41108,Entire home/apt,,90,12,2024-07-14,0.09,1,80,0,
8795104,Luxury Condo Close to BMO~Parking~Pool~HotTub~Lake,7429033,1462731690848143511,Elham,,Niagara,43.637791388725788,-79.40474801,Entire home/apt,333,2,17,2026-04-26,1.95,1,166,17,STR-2508-FGTLBP
13045766,FIFA 2026 Chic 1BR - King West - Walkable - Gym,8154049,1462750525280845232,Jean Paul,,Niagara,43.64089,-79.4155,Entire home/apt,375,1,135,2026-04-18,1.15,1,250,31,STR-2503-GTQVPV
29613234,Stylish 1+1 Corner Suite |Steps to Lake&Downtown,8278123,1462753690627856687,Ayham,,Niagara,43.63591,-79.40477,Entire home/apt,399,2,281,2026-04-26,3.07,1,102,23,STR-2505-HWBPPY
1560977,Toronto Water Park City Luxury Suite,8306299,1462765129335963325,Zita,,Niagara,43.63744,-79.40523,Entire home/apt,191,28,425,2020-03-15,2.75,1,365,0,
1646214,"2BR+Pullout, Sleeps 6, 1BA, Parking - Downtown Gem",8736297,1462775026507994748,Anju,,Niagara,43.64243,-79.40354,Entire home/apt,20,180,85,2026-05-17,0.64,1,271,2,
32502679,Corner Unit in Liberty Village (Parking + Balcony),78927622,1462823335531966665,Adam,,Niagara,43.63891,-79.41368,Entire home/apt,535,1,117,2026-05-08,3.05,1,51,36,STR-2210-FTTXVC
13434610,Spacious downtown Industrial loft,10737427,1462848418932474140,Steven,,Niagara,43.64128,-79.40521,Entire home/apt,332,28,0,,,1,364,0,
15774882,Great Location,95058762,1462859322764499267,Roberto,,Niagara,43.63896,-79.41107,Entire home/apt,33,30,6,2025-10-27,0.07,1,179,1,
